nDistractors,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,targetX,targetY,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,date,frameRate,expName,session,participant,
16,0,0,0,4,0.0839211482898,0.179522507428,0.09296875,0.191666666667,1,0,0,1.18416404724,2013_Aug_05_1603,59.8842379091,visualSearch1,001,,
8,0,1,1,3,-0.114818634901,-0.0708136673176,-0.08984375,-0.0638888888889,1,0,0,1.41783881187,2013_Aug_05_1603,59.8842379091,visualSearch1,001,,
4,0,2,2,1,-0.233241524429,0.247739920604,-0.22578125,0.216666666667,1,0,0,1.31896305084,2013_Aug_05_1603,59.8842379091,visualSearch1,001,,
8,0,3,3,2,0.102199261573,0.307843755236,0.07734375,0.304166666667,1,0,0,1.45303201675,2013_Aug_05_1603,59.8842379091,visualSearch1,001,,
4,0,4,4,0,-0.466199031847,0.0852071448844,-0.46875,0.0875,1,0,0,1.66854596138,2013_Aug_05_1603,59.8842379091,visualSearch1,001,,
16,0,5,5,5,-0.0301538168462,-0.135363584197,-0.034375,-0.15,1,0,0,2.07102704048,2013_Aug_05_1603,59.8842379091,visualSearch1,001,,
16,1,0,6,4,-0.414893688466,0.327047097723,-0.39765625,0.306944444444,1,0,0,2.48738598824,2013_Aug_05_1603,59.8842379091,visualSearch1,001,,
8,1,1,7,3,-0.150520577885,-0.365498914659,-0.14765625,-0.309722222222,1,0,0,1.58586597443,2013_Aug_05_1603,59.8842379091,visualSearch1,001,,
8,1,2,8,2,0.137899205247,0.329419675361,0.14765625,0.301388888889,1,0,0,1.55267095566,2013_Aug_05_1603,59.8842379091,visualSearch1,001,,
